91	15.556366	-72.034528	6.632329	258.734674	-638.672451	4.383738	34.274192	0.280767	NON	PRE
92	15.387002	-72.098136	6.559589	255.875806	-637.771010	4.358075	33.826678	0.277948	NON	PRE
93	15.218247	-72.153196	6.487239	253.017266	-636.717531	4.331770	33.382271	0.275518	NON	PRE
94	15.050394	-72.200221	6.416078	250.180054	-635.524568	4.305926	32.941748	0.273033	NON	PRE
95	14.885301	-72.239933	6.347832	247.419170	-634.211257	4.279790	32.505348	0.270560	NON	PRE
96	14.726969	-72.273599	6.279970	244.720976	-632.793050	4.253314	32.073460	0.268075	NON	PRE
97	14.569531	-72.301544	6.212527	242.079797	-631.283583	4.226468	31.646029	0.265573	NON	PRE
98	14.413063	-72.324078	6.152139	239.485998	-629.693929	4.199243	31.223208	0.263052	NON	PRE
99	14.272962	-72.342871	6.092672	236.932005	-628.025759	4.171966	30.859567	0.260512	NON	PRE
100	14.134999	-72.358141	6.033480	234.486842	-626.296082	4.144519	30.504386	0.257990	NON	PRE
101	13.997674	-72.369986	5.976664	232.127116	-624.518019	4.116802	30.152209	0.255478	NON	PRE
102	13.865861	-72.378944	5.925358	229.828852	-622.698008	4.089835	29.819881	0.252965	NON	PRE
103	13.746829	-72.386171	5.874081	227.600608	-620.839387	4.063765	29.532584	0.250514	NON	PRE
104	13.627867	-72.391583	5.822907	225.485179	-618.957059	4.037644	29.246086	0.248144	NON	PRE
105	13.509144	-72.395131	5.771891	223.445459	-617.059722	4.011381	28.960914	0.245794	NON	PRE
106	13.390787	-72.396790	5.733455	221.456315	-615.151915	3.984933	28.677451	0.243455	NON	PRE
107	13.301615	-72.399411	5.695847	219.500657	-613.220881	3.960253	28.490435	0.241118	NON	PRE
108	13.214365	-72.402912	5.657878	217.739722	-611.290932	3.936964	28.310028	0.238922	NON	PRE
109	13.126276	-72.406927	5.619795	216.117034	-609.378279	3.914631	28.127467	0.236833	NON	PRE
110	13.037925	-72.411209	5.588003	214.577733	-607.490014	3.892975	27.944558	0.234816	NON	PRE
111	12.964167	-72.416883	5.555671	213.087105	-605.619984	3.872359	27.808270	0.232848	NON	PRE
1	0.000000	-49.500001	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	WORD	PRE
2	0.000000	-49.500001	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	WORD	PRE
3	0.000000	-49.494727	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	WORD	PRE
4	0.000000	-49.471207	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	WORD	PRE
5	0.000000	-49.415096	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	WORD	PRE
6	0.000000	-49.315582	0.000000	0.000000	-70.289998	0.000000	0.000000	0.000000	WORD	PRE
7	0.000000	-49.164341	0.043077	0.000000	-70.289998	0.000000	0.000000	0.000000	WORD	PRE
8	0.099939	-48.979369	0.189763	0.000000	-70.285855	0.000000	0.004103	0.000000	WORD	PRE
9	0.435828	-48.830686	0.364373	0.000000	-70.267941	0.000000	0.017964	0.000000	WORD	PRE
10	0.818750	-48.723603	0.576936	0.000000	-70.234874	0.018483	0.034047	0.000000	WORD	PRE
11	1.294331	-48.665496	0.774007	0.006096	-70.185819	0.064397	0.053859	0.000525	WORD	PRE
12	1.737725	-48.609433	0.944309	0.051479	-70.135004	0.126766	0.072287	0.001770	WORD	PRE
13	2.121907	-48.489774	1.086289	0.182521	-70.110597	0.198417	0.088237	0.003474	WORD	PRE
14	2.442692	-48.230931	1.255122	0.438903	-70.150974	0.281245	0.101547	0.005436	WORD	PRE
15	2.827642	-47.911786	1.641638	0.846722	-70.108355	0.367998	0.444148	0.007713	WORD	PRE
16	3.719143	-47.792458	2.023323	1.417037	-69.268771	0.455577	1.875071	0.010099	WORD	PRE
17	4.600701	-47.814866	2.410286	2.143143	-67.449111	0.831625	3.531254	0.012510	WORD	PRE
18	5.495562	-47.965375	2.688550	3.295413	-64.830345	2.521943	5.305627	0.047677	WORD	PRE
19	6.139137	-48.022740	2.927002	10.541643	-64.960385	3.938501	6.621114	0.237244	WORD	PRE
20	6.691113	-47.968284	3.252218	22.828209	-68.998407	4.323379	7.893880	0.390829	WORD	PRE
21	7.445047	-48.053358	3.547650	29.155444	-73.966163	4.755079	10.012316	0.419282	WORD	PRE
22	8.130466	-48.246286	3.791357	37.765418	-80.571873	5.056258	12.070079	0.455446	WORD	PRE
23	8.696397	-48.502034	3.985246	46.646928	-88.762003	5.308828	13.901171	0.477346	WORD	PRE
24	9.147203	-48.750454	4.114705	57.329659	-98.976343	5.425095	15.415938	0.496941	WORD	PRE
25	9.448933	-48.900397	4.215274	68.716861	-111.301972	5.395222	16.538747	0.500908	WORD	PRE
26	9.683996	-48.897169	4.362594	79.468277	-125.329180	5.248746	17.521310	0.489474	WORD	PRE
27	10.027840	-48.878886	4.642182	89.752283	-140.552043	5.113230	18.903573	0.468236	WORD	PRE
28	10.678833	-49.036721	4.876625	100.737242	-156.749456	5.027889	20.994895	0.451715	WORD	PRE
29	11.225354	-49.309450	5.104906	112.282287	-173.944976	4.965001	22.777349	0.443282	WORD	PRE
30	11.757812	-49.681891	5.219651	122.986656	-191.722086	4.968160	24.468137	0.435349	WORD	PRE
31	12.027085	-50.009655	5.294920	132.955005	-209.893989	4.921913	25.504461	0.432082	WORD	PRE
32	12.204967	-50.212533	5.379807	141.789572	-228.083241	4.861041	26.385096	0.423627	WORD	PRE
33	12.405345	-50.352903	5.517221	150.507276	-246.122727	4.795883	27.495558	0.413281	WORD	PRE
34	12.727746	-50.524392	5.722868	159.505863	-263.911627	4.712430	29.093853	0.404501	WORD	PRE
35	13.208598	-50.809244	5.930960	168.897844	-281.431410	4.608582	31.050602	0.395211	WORD	PRE
36	13.695262	-51.214193	6.077588	178.574775	-298.734643	4.482258	32.975305	0.384778	WORD	PRE
37	14.039450	-51.661094	6.152373	188.279914	-315.911131	4.376110	34.428089	0.372375	WORD	PRE
38	14.217076	-52.036554	6.239472	197.880161	-333.019431	4.310874	35.367248	0.361906	WORD	PRE
39	14.423376	-52.361851	6.406328	207.179384	-349.944464	4.271121	36.331040	0.355239	WORD	PRE
40	14.814808	-52.706114	6.583755	216.833270	-366.660305	4.220754	37.569971	0.351607	WORD	PRE
41	15.230849	-53.058573	6.781891	227.487070	-383.347506	4.167541	38.717025	0.347356	WORD	PRE
42	15.695016	-53.426595	6.987362	239.110073	-400.124014	4.118720	39.881632	0.342621	WORD	PRE
43	16.176272	-53.780173	7.192785	251.561959	-417.027689	4.063212	41.214410	0.338134	WORD	PRE
44	16.657404	-54.088723	7.424345	264.766326	-434.058534	4.012128	42.695206	0.333330	WORD	PRE
45	17.199104	-54.444534	7.673530	278.621030	-451.139658	3.959715	44.542242	0.329490	WORD	PRE
